"","symbol","date","open","high","low","close","volume","adjusted","exg_rate"
"1","S&P_500",2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3459930000,3257.850098,1
"2","S&P_500",2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3484700000,3234.850098,1
"3","S&P_500",2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3702460000,3246.280029,1
"4","S&P_500",2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3435910000,3237.179932,1
"5","S&P_500",2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3726840000,3253.050049,1
"6","S&P_500",2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3641230000,3274.699951,1
"7","S&P_500",2020-01-10,3281.810059,3282.98999,3260.860107,3265.350098,3214580000,3265.350098,1
"8","S&P_500",2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,3459390000,3288.129883,1
"9","S&P_500",2020-01-14,3285.350098,3294.25,3277.189941,3283.149902,3687620000,3283.149902,1
"10","S&P_500",2020-01-15,3282.27002,3298.659912,3280.689941,3289.290039,3721490000,3289.290039,1
"11","S&P_500",2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3540580000,3316.810059,1
"12","S&P_500",2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,3726220000,3329.620117,1
"13","S&P_500",2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,4104840000,3320.790039,1
"14","S&P_500",2020-01-22,3330.02002,3337.77002,3320.040039,3321.75,3623780000,3321.75,1
"15","S&P_500",2020-01-23,3315.77002,3326.879883,3301.870117,3325.540039,3766710000,3325.540039,1
"16","S&P_500",2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3708780000,3295.469971,1
"17","S&P_500",2020-01-27,3247.159912,3258.850098,3234.5,3243.629883,3831050000,3243.629883,1
"18","S&P_500",2020-01-28,3255.350098,3285.780029,3253.219971,3276.23999,3531570000,3276.23999,1
"19","S&P_500",2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3600250000,3273.399902,1
"20","S&P_500",2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3790350000,3283.659912,1
"21","S&P_500",2020-01-31,3282.330078,3282.330078,3214.679932,3225.52002,4529700000,3225.52002,1
"22","S&P_500",2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3760460000,3248.919922,1
"23","S&P_500",2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3996900000,3297.590088,1
"24","S&P_500",2020-02-05,3324.909912,3337.580078,3313.75,3334.689941,4121480000,3334.689941,1
"25","S&P_500",2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3887250000,3345.780029,1
"26","S&P_500",2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,3733920000,3327.709961,1
"27","S&P_500",2020-02-10,3318.280029,3352.26001,3317.77002,3352.090088,3462730000,3352.090088,1
"28","S&P_500",2020-02-11,3365.870117,3375.629883,3352.719971,3357.75,3762940000,3357.75,1
"29","S&P_500",2020-02-12,3370.5,3381.469971,3369.719971,3379.449951,3930910000,3379.449951,1
"30","S&P_500",2020-02-13,3365.899902,3385.090088,3360.52002,3373.939941,3500890000,3373.939941,1
"31","S&P_500",2020-02-14,3378.080078,3380.689941,3366.149902,3380.159912,3419700000,3380.159912,1
"32","S&P_500",2020-02-18,3369.040039,3375.01001,3355.610107,3370.290039,3750400000,3370.290039,1
"33","S&P_500",2020-02-19,3380.389893,3393.52002,3378.830078,3386.149902,3614200000,3386.149902,1
"34","S&P_500",2020-02-20,3380.449951,3389.149902,3341.02002,3373.22998,4019180000,3373.22998,1
"35","S&P_500",2020-02-21,3360.5,3360.76001,3328.449951,3337.75,3908780000,3337.75,1
"36","S&P_500",2020-02-24,3257.610107,3259.810059,3214.649902,3225.889893,4851160000,3225.889893,1
"37","S&P_500",2020-02-25,3238.939941,3246.98999,3118.77002,3128.209961,5596760000,3128.209961,1
"38","S&P_500",2020-02-26,3139.899902,3182.51001,3108.98999,3116.389893,5484650000,3116.389893,1
"39","S&P_500",2020-02-27,3062.540039,3097.070068,2977.389893,2978.76001,7064710000,2978.76001,1
"40","S&P_500",2020-02-28,2916.899902,2959.719971,2855.840088,2954.219971,8569570000,2954.219971,1
"41","S&P_500",2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,6381330000,3090.22998,1
"42","S&P_500",2020-03-03,3096.459961,3136.719971,2976.629883,3003.370117,6376510000,3003.370117,1
"43","S&P_500",2020-03-04,3045.75,3130.969971,3034.379883,3130.120117,5073020000,3130.120117,1
"44","S&P_500",2020-03-05,3075.699951,3083.040039,2999.830078,3023.939941,5579290000,3023.939941,1
"45","S&P_500",2020-03-06,2954.199951,2985.929932,2901.540039,2972.370117,6555240000,2972.370117,1
"46","S&P_500",2020-03-09,2863.889893,2863.889893,2734.429932,2746.560059,8441290000,2746.560059,1
"47","S&P_500",2020-03-10,2813.47998,2882.590088,2734,2882.22998,7642040000,2882.22998,1
"48","S&P_500",2020-03-11,2825.600098,2825.600098,2707.219971,2741.379883,7431200000,2741.379883,1
"49","S&P_500",2020-03-12,2630.860107,2660.949951,2478.860107,2480.639893,8850810000,2480.639893,1
"50","S&P_500",2020-03-13,2569.98999,2711.330078,2492.370117,2711.02002,8299070000,2711.02002,1
"51","S&P_500",2020-03-16,2508.590088,2562.97998,2380.939941,2386.129883,7805450000,2386.129883,1
"52","S&P_500",2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,8370250000,2529.189941,1
"53","S&P_500",2020-03-18,2436.5,2453.570068,2280.52002,2398.100098,8799300000,2398.100098,1
"54","S&P_500",2020-03-19,2393.47998,2466.969971,2319.780029,2409.389893,7956100000,2409.389893,1
"55","S&P_500",2020-03-20,2431.939941,2453.01001,2295.560059,2304.919922,9053950000,2304.919922,1
"56","S&P_500",2020-03-23,2290.709961,2300.72998,2191.860107,2237.399902,7411380000,2237.399902,1
"57","S&P_500",2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,7563150000,2447.330078,1
"58","S&P_500",2020-03-25,2457.77002,2571.419922,2407.530029,2475.560059,8300010000,2475.560059,1
"59","S&P_500",2020-03-26,2501.290039,2637.01001,2500.719971,2630.070068,7766990000,2630.070068,1
"60","S&P_500",2020-03-27,2555.870117,2615.909912,2520.02002,2541.469971,6201670000,2541.469971,1
"61","S&P_500",2020-03-30,2558.97998,2631.800049,2545.280029,2626.649902,5751120000,2626.649902,1
"62","S&P_500",2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,6576210000,2584.590088,1
"63","S&P_500",2020-04-01,2498.080078,2522.75,2447.48999,2470.5,5.964e+09,2470.5,1
"64","S&P_500",2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,6464190000,2526.899902,1
"65","S&P_500",2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,6096970000,2488.649902,1
"66","S&P_500",2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,6403840000,2663.679932,1
"67","S&P_500",2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,7050410000,2659.409912,1
"68","S&P_500",2020-04-08,2685,2760.75,2663.300049,2749.97998,5875710000,2749.97998,1
"69","S&P_500",2020-04-09,2776.98999,2818.570068,2762.360107,2789.820068,7899550000,2789.820068,1
"70","S&P_500",2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883,5319530000,2761.629883,1
"71","S&P_500",2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,5615730000,2846.060059,1
"72","S&P_500",2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107,5.208e+09,2783.360107,1
"73","S&P_500",2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,5228810000,2799.550049,1
"74","S&P_500",2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059,5804810000,2874.560059,1
"75","S&P_500",2020-04-20,2845.620117,2868.97998,2820.429932,2823.159912,5228630000,2823.159912,1
"76","S&P_500",2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,5121010000,2736.560059,1
"77","S&P_500",2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,5084920000,2799.310059,1
"78","S&P_500",2020-04-23,2810.419922,2844.899902,2794.26001,2797.800049,5773530000,2797.800049,1
"79","S&P_500",2020-04-24,2812.639893,2842.709961,2791.76001,2836.73999,5382810000,2836.73999,1
"80","S&P_500",2020-04-27,2854.649902,2887.719971,2852.889893,2878.47998,5203930000,2878.47998,1
"81","S&P_500",2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,5691160000,2863.389893,1
"82","S&P_500",2020-04-29,2918.459961,2954.860107,2912.159912,2939.51001,6645640000,2939.51001,1
"83","S&P_500",2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,6544980000,2912.429932,1
"84","S&P_500",2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,4759810000,2830.709961,1
"85","S&P_500",2020-05-04,2815.01001,2844.23999,2797.850098,2842.73999,4735930000,2842.73999,1
"86","S&P_500",2020-05-05,2868.879883,2898.22998,2863.550049,2868.439941,5140290000,2868.439941,1
"87","S&P_500",2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,4892570000,2848.419922,1
"88","S&P_500",2020-05-07,2878.26001,2901.919922,2876.47998,2881.189941,5178790000,2881.189941,1
"89","S&P_500",2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049,4876030000,2929.800049,1
"90","S&P_500",2020-05-11,2915.459961,2944.25,2903.439941,2930.189941,4819730000,2930.189941,1
"91","S&P_500",2020-05-12,2939.5,2945.820068,2869.590088,2870.120117,5119630000,2870.120117,1
"92","S&P_500",2020-05-13,2865.860107,2874.139893,2793.149902,2820,6151650000,2820,1
"93","S&P_500",2020-05-14,2794.540039,2852.800049,2766.639893,2852.5,5651130000,2852.5,1
"94","S&P_500",2020-05-15,2829.949951,2865.01001,2816.780029,2863.699951,5507700000,2863.699951,1
"95","S&P_500",2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,6373670000,2953.909912,1
"96","S&P_500",2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,4984330000,2922.939941,1
"97","S&P_500",2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107,5005380000,2971.610107,1
"98","S&P_500",2020-05-21,2969.949951,2978.5,2938.570068,2948.51001,4976620000,2948.51001,1
"99","S&P_500",2020-05-22,2948.050049,2956.76001,2933.590088,2955.449951,3970860000,2955.449951,1
"100","S&P_500",2020-05-26,3004.080078,3021.719971,2988.169922,2991.77002,5848500000,2991.77002,1
"101","S&P_500",2020-05-27,3015.649902,3036.25,2969.75,3036.129883,6.398e+09,3036.129883,1
"102","S&P_500",2020-05-28,3046.610107,3068.669922,3023.399902,3029.72998,5447020000,3029.72998,1
"103","S&P_500",2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,7297550000,3044.310059,1
"104","S&P_500",2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,4684170000,3055.72998,1
"105","S&P_500",2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,5197150000,3080.820068,1
"106","S&P_500",2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117,6005560000,3122.870117,1
"107","S&P_500",2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,6451290000,3112.350098,1
"108","S&P_500",2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,8639300000,3193.929932,1
"109","S&P_500",2020-06-08,3199.919922,3233.129883,3196,3232.389893,8498300000,3232.389893,1
"110","S&P_500",2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,6410930000,3207.179932,1
"111","S&P_500",2020-06-10,3213.419922,3223.27002,3181.48999,3190.139893,6598870000,3190.139893,1
"112","S&P_500",2020-06-11,3123.530029,3123.530029,2999.48999,3002.100098,7037320000,3002.100098,1
"113","S&P_500",2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,5845330000,3041.310059,1
"114","S&P_500",2020-06-15,2993.76001,3079.76001,2965.659912,3066.590088,5757480000,3066.590088,1
"115","S&P_500",2020-06-16,3131,3153.449951,3076.060059,3124.73999,5845810000,3124.73999,1
"116","S&P_500",2020-06-17,3136.129883,3141.159912,3108.030029,3113.48999,4560450000,3113.48999,1
"117","S&P_500",2020-06-18,3101.639893,3120,3093.51001,3115.340088,4448690000,3115.340088,1
"118","S&P_500",2020-06-19,3140.290039,3155.530029,3083.110107,3097.73999,8346650000,3097.73999,1
"119","S&P_500",2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,4686690000,3117.860107,1
"120","S&P_500",2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039,4711850000,3131.290039,1
"121","S&P_500",2020-06-24,3114.399902,3115.01001,3032.129883,3050.330078,5597680000,3050.330078,1
"122","S&P_500",2020-06-25,3046.600098,3086.25,3024.01001,3083.76001,4847690000,3083.76001,1
"123","S&P_500",2020-06-26,3073.199951,3073.72998,3004.629883,3009.050049,8107850000,3009.050049,1
"124","S&P_500",2020-06-29,3018.590088,3053.889893,2999.73999,3053.23999,4473970000,3053.23999,1
"125","S&P_500",2020-06-30,3050.199951,3111.51001,3047.830078,3100.290039,4705850000,3100.290039,1
"126","S&P_500",2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,4449230000,3115.860107,1
"127","S&P_500",2020-07-02,3143.639893,3165.810059,3124.52002,3130.01001,4197720000,3130.01001,1
"128","S&P_500",2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,4759160000,3179.719971,1
"129","S&P_500",2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,4571330000,3145.320068,1
"130","S&P_500",2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,4937310000,3169.939941,1
"131","S&P_500",2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,4843650000,3152.050049,1
"132","S&P_500",2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,4524190000,3185.040039,1
"133","S&P_500",2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,4902440000,3155.219971,1
"134","S&P_500",2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,4507140000,3197.52002,1
"135","S&P_500",2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,4686830000,3226.560059,1
"136","S&P_500",2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3972860000,3215.570068,1
"137","S&P_500",2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,4012850000,3224.72998,1
"138","S&P_500",2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3979340000,3251.840088,1
"139","S&P_500",2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,4556610000,3257.300049,1
"140","S&P_500",2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,4267160000,3276.02002,1
"141","S&P_500",2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,4296760000,3235.659912,1
"142","S&P_500",2020-07-24,3218.580078,3227.26001,3200.050049,3215.629883,3689410000,3215.629883,1
"143","S&P_500",2020-07-27,3219.840088,3241.429932,3214.25,3239.409912,3970310000,3239.409912,1
"144","S&P_500",2020-07-28,3234.27002,3243.719971,3216.169922,3218.439941,4053180000,3218.439941,1
"145","S&P_500",2020-07-29,3227.219971,3264.73999,3227.219971,3258.439941,4478200000,3258.439941,1
"146","S&P_500",2020-07-30,3231.76001,3250.919922,3204.129883,3246.219971,4264920000,3246.219971,1
"147","S&P_500",2020-07-31,3270.449951,3272.169922,3220.26001,3271.120117,5007530000,3271.120117,1
"148","S&P_500",2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,4438940000,3294.610107,1
"149","S&P_500",2020-08-04,3289.919922,3306.840088,3286.370117,3306.51001,4414380000,3306.51001,1
"150","S&P_500",2020-08-05,3317.370117,3330.77002,3317.370117,3327.77002,4535060000,3327.77002,1
"151","S&P_500",2020-08-06,3323.169922,3351.030029,3318.139893,3349.159912,4278930000,3349.159912,1
"152","S&P_500",2020-08-07,3340.050049,3352.540039,3328.719971,3351.280029,4110030000,3351.280029,1
"153","S&P_500",2020-08-10,3356.040039,3363.290039,3335.439941,3360.469971,4327920000,3360.469971,1
"154","S&P_500",2020-08-11,3370.340088,3381.01001,3326.439941,3333.689941,4880540000,3333.689941,1
"155","S&P_500",2020-08-12,3355.459961,3387.889893,3355.459961,3380.350098,3772250000,3380.350098,1
"156","S&P_500",2020-08-13,3372.949951,3387.23999,3363.350098,3373.429932,3438730000,3373.429932,1
"157","S&P_500",2020-08-14,3368.659912,3378.51001,3361.639893,3372.850098,3200060000,3372.850098,1
"158","S&P_500",2020-08-17,3380.860107,3387.590088,3379.219971,3381.98999,3460330000,3381.98999,1
"159","S&P_500",2020-08-18,3387.040039,3395.060059,3370.149902,3389.780029,3669550000,3389.780029,1
"160","S&P_500",2020-08-19,3392.51001,3399.540039,3369.659912,3374.850098,3679480000,3374.850098,1
"161","S&P_500",2020-08-20,3360.47998,3390.800049,3354.689941,3385.51001,3431040000,3385.51001,1
"162","S&P_500",2020-08-21,3386.01001,3399.959961,3379.310059,3397.159912,3505010000,3397.159912,1
"163","S&P_500",2020-08-24,3418.090088,3432.090088,3413.129883,3431.280029,3743410000,3431.280029,1
"164","S&P_500",2020-08-25,3435.949951,3444.209961,3425.840088,3443.620117,3627650000,3443.620117,1
"165","S&P_500",2020-08-26,3449.969971,3481.070068,3444.149902,3478.72998,3780530000,3478.72998,1
"166","S&P_500",2020-08-27,3485.139893,3501.379883,3468.350098,3484.550049,3955890000,3484.550049,1
"167","S&P_500",2020-08-28,3494.689941,3509.22998,3484.320068,3508.01001,3868510000,3508.01001,1
"168","S&P_500",2020-08-31,3509.72998,3514.77002,3493.25,3500.310059,4348280000,3500.310059,1
"169","S&P_500",2020-09-01,3507.439941,3528.030029,3494.600098,3526.649902,4101490000,3526.649902,1
"170","S&P_500",2020-09-02,3543.76001,3588.110107,3535.22998,3580.840088,4295640000,3580.840088,1
"171","S&P_500",2020-09-03,3564.73999,3564.850098,3427.409912,3455.060059,4911830000,3455.060059,1
"172","S&P_500",2020-09-04,3453.600098,3479.149902,3349.629883,3426.959961,4438720000,3426.959961,1
"173","S&P_500",2020-09-08,3371.879883,3379.969971,3329.27002,3331.840088,4694330000,3331.840088,1
"174","S&P_500",2020-09-09,3369.820068,3424.77002,3366.840088,3398.959961,3932520000,3398.959961,1
"175","S&P_500",2020-09-10,3412.560059,3425.550049,3329.25,3339.189941,4208630000,3339.189941,1
"176","S&P_500",2020-09-11,3352.699951,3368.949951,3310.469971,3340.969971,3710090000,3340.969971,1
"177","S&P_500",2020-09-14,3363.560059,3402.929932,3363.560059,3383.540039,3839580000,3383.540039,1
"178","S&P_500",2020-09-15,3407.72998,3419.47998,3389.25,3401.199951,4057190000,3401.199951,1
"179","S&P_500",2020-09-16,3411.22998,3428.919922,3384.449951,3385.48999,4718900000,3385.48999,1
"180","S&P_500",2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,4379840000,3357.01001,1
"181","S&P_500",2020-09-18,3357.379883,3362.27002,3292.399902,3319.469971,7076400000,3319.469971,1
"182","S&P_500",2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,4836070000,3281.060059,1
"183","S&P_500",2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3974510000,3315.570068,1
"184","S&P_500",2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,4378650000,3236.919922,1
"185","S&P_500",2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,4601920000,3246.590088,1
"186","S&P_500",2020-09-25,3236.659912,3306.879883,3228.439941,3298.459961,3803330000,3298.459961,1
"187","S&P_500",2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3950910000,3351.600098,1
"188","S&P_500",2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3661590000,3335.469971,1
"189","S&P_500",2020-09-30,3341.209961,3393.560059,3340.469971,3363,4738640000,3363,1
"190","S&P_500",2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,4076340000,3380.800049,1
"191","S&P_500",2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3975180000,3348.419922,1
"192","S&P_500",2020-10-05,3367.27002,3409.570068,3367.27002,3408.600098,3692720000,3408.600098,1
"193","S&P_500",2020-10-06,3408.73999,3431.560059,3354.540039,3360.969971,4453390000,3360.969971,1
"194","S&P_500",2020-10-07,3384.560059,3426.26001,3384.560059,3419.439941,3814750000,3419.439941,1
"195","S&P_500",2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3867640000,3446.830078,1
"196","S&P_500",2020-10-09,3459.669922,3482.340088,3458.070068,3477.139893,3944090000,3477.139893,1
"197","S&P_500",2020-10-12,3500.02002,3549.850098,3499.610107,3534.219971,3435760000,3534.219971,1
"198","S&P_500",2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3611100000,3511.929932,1
"199","S&P_500",2020-10-14,3515.469971,3527.939941,3480.550049,3488.669922,3858510000,3488.669922,1
"200","S&P_500",2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3724550000,3483.340088,1
"201","S&P_500",2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,4688030000,3483.810059,1
"202","S&P_500",2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,4091080000,3426.919922,1
"203","S&P_500",2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3917850000,3443.120117,1
"204","S&P_500",2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,4103960000,3435.560059,1
"205","S&P_500",2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,4172060000,3453.48999,1
"206","S&P_500",2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3651600000,3465.389893,1
"207","S&P_500",2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,4002210000,3400.969971,1
"208","S&P_500",2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3962400000,3390.679932,1
"209","S&P_500",2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,5139970000,3271.030029,1
"210","S&P_500",2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,4911860000,3310.110107,1
"211","S&P_500",2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,4843930000,3269.959961,1
"212","S&P_500",2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,4314690000,3310.23999,1
"213","S&P_500",2020-11-03,3336.25,3389.48999,3336.25,3369.159912,4241380000,3369.159912,1
"214","S&P_500",2020-11-04,3406.459961,3486.25,3405.169922,3443.439941,4790400000,3443.439941,1
"215","S&P_500",2020-11-05,3485.73999,3529.050049,3485.73999,3510.449951,4858150000,3510.449951,1
"216","S&P_500",2020-11-06,3508.340088,3521.580078,3484.340088,3509.439941,4842460000,3509.439941,1
"217","S&P_500",2020-11-09,3583.040039,3645.98999,3547.47998,3550.5,8570510000,3550.5,1
"218","S&P_500",2020-11-10,3543.26001,3557.219971,3511.909912,3545.530029,6037470000,3545.530029,1
"219","S&P_500",2020-11-11,3563.219971,3581.159912,3557,3572.659912,4635560000,3572.659912,1
"220","S&P_500",2020-11-12,3562.669922,3569.02002,3518.580078,3537.01001,4909660000,3537.01001,1
"221","S&P_500",2020-11-13,3552.570068,3593.659912,3552.570068,3585.149902,4719580000,3585.149902,1
"222","S&P_500",2020-11-16,3600.159912,3628.51001,3600.159912,3626.909912,5295510000,3626.909912,1
"223","S&P_500",2020-11-17,3610.310059,3623.110107,3588.679932,3609.530029,4812180000,3609.530029,1
"224","S&P_500",2020-11-18,3612.090088,3619.090088,3567.330078,3567.790039,5284810000,3567.790039,1
"225","S&P_500",2020-11-19,3559.409912,3585.219971,3543.840088,3581.870117,4363370000,3581.870117,1
"226","S&P_500",2020-11-20,3579.310059,3581.22998,3556.850098,3557.540039,4236370000,3557.540039,1
"227","S&P_500",2020-11-23,3566.820068,3589.810059,3552.77002,3577.590088,5057550000,3577.590088,1
"228","S&P_500",2020-11-24,3594.52002,3642.310059,3594.52002,3635.409912,6280290000,3635.409912,1
"229","S&P_500",2020-11-25,3635.5,3635.5,3617.76001,3629.649902,4910440000,3629.649902,1
"230","S&P_500",2020-11-27,3638.550049,3644.310059,3629.330078,3638.350098,2778390000,3638.350098,1
"231","S&P_500",2020-11-30,3634.179932,3634.179932,3594.389893,3621.629883,6308410000,3621.629883,1
"232","S&P_500",2020-12-01,3645.870117,3678.449951,3645.870117,3662.449951,5418480000,3662.449951,1
"233","S&P_500",2020-12-02,3653.780029,3670.959961,3644.840088,3669.01001,5041250000,3669.01001,1
"234","S&P_500",2020-12-03,3668.280029,3682.72998,3657.169922,3666.719971,5065340000,3666.719971,1
"235","S&P_500",2020-12-04,3670.939941,3699.199951,3670.939941,3699.120117,5099620000,3699.120117,1
"236","S&P_500",2020-12-07,3694.72998,3697.409912,3678.879883,3691.959961,4804500000,3691.959961,1
"237","S&P_500",2020-12-08,3683.050049,3708.449951,3678.830078,3702.25,4584390000,3702.25,1
"238","S&P_500",2020-12-09,3705.97998,3712.389893,3660.540039,3672.820068,5232800000,3672.820068,1
"239","S&P_500",2020-12-10,3659.129883,3678.48999,3645.179932,3668.100098,4658480000,3668.100098,1
"240","S&P_500",2020-12-11,3656.080078,3665.909912,3633.399902,3663.459961,4375470000,3663.459961,1
"241","S&P_500",2020-12-14,3675.27002,3697.610107,3645.840088,3647.48999,4623850000,3647.48999,1
"242","S&P_500",2020-12-15,3666.409912,3695.290039,3659.620117,3694.620117,4387080000,3694.620117,1
"243","S&P_500",2020-12-16,3696.25,3711.27002,3688.570068,3701.169922,4067040000,3701.169922,1
"244","S&P_500",2020-12-17,3713.649902,3725.120117,3710.870117,3722.47998,4192810000,3722.47998,1
"245","S&P_500",2020-12-18,3722.389893,3726.699951,3685.840088,3709.409912,7097100000,3709.409912,1
"246","S&P_500",2020-12-21,3684.280029,3702.899902,3636.47998,3694.919922,4748580000,3694.919922,1
"247","S&P_500",2020-12-22,3698.080078,3698.26001,3676.159912,3687.26001,4053310000,3687.26001,1
"248","S&P_500",2020-12-23,3693.419922,3711.23999,3689.280029,3690.01001,3779160000,3690.01001,1
"249","S&P_500",2020-12-24,3694.030029,3703.820068,3689.320068,3703.060059,1883780000,3703.060059,1
"250","S&P_500",2020-12-28,3723.030029,3740.51001,3723.030029,3735.360107,3535460000,3735.360107,1
"251","S&P_500",2020-12-29,3750.01001,3756.120117,3723.310059,3727.040039,3393290000,3727.040039,1
"252","S&P_500",2020-12-30,3736.189941,3744.629883,3730.209961,3732.040039,3154850000,3732.040039,1
